Time      compact_pages_moved compact_stall compact_fail compact_success thp_fault_alloc thp_fault_fallback thp_collapse_alloc thp_collapse_alloc_failed thp_split
22:32:10  0                   0             0            0               86658           0                  1654               0                         245      
22:32:12  0                   0             0            0               86658           0                  1654               0                         245      
22:32:14  0                   0             0            0               86658           0                  1654               0                         245      
22:32:16  0                   0             0            0               86658           0                  1654               0                         245      
22:32:18  0                   0             0            0               86658           0                  1654               0                         245      
22:32:20  0                   0             0            0               86658           0                  1654               0                         245      
22:32:22  0                   0             0            0               86658           0                  1654               0                         245      
22:32:24  0                   0             0            0               86658           0                  1654               0                         245      
22:32:26  0                   0             0            0               86658           0                  1654               0                         245      
22:32:28  0                   0             0            0               86658           0                  1654               0                         245      
22:32:30  0                   0             0            0               86658           0                  1654               0                         245      
22:32:32  0                   0             0            0               86658           0                  1654               0                         245      
22:32:34  0                   0             0            0               86658           0                  1654               0                         245      
22:32:36  0                   0             0            0               86658           0                  1654               0                         245      
22:32:38  0                   0             0            0               86658           0                  1654               0                         245      
22:32:40  0                   0             0            0               86658           0                  1654               0                         245      
22:32:42  0                   0             0            0               86658           0                  1654               0                         245      
22:32:44  0                   0             0            0               86658           0                  1654               0                         245      
22:32:47  0                   0             0            0               86658           0                  1654               0                         245      
22:32:49  0                   0             0            0               86658           0                  1654               0                         245      
22:32:51  0                   0             0            0               86658           0                  1654               0                         245      
22:32:53  0                   0             0            0               86658           0                  1654               0                         245      
22:32:55  0                   0             0            0               86658           0                  1654               0                         245      
22:32:57  0                   0             0            0               86658           0                  1654               0                         245      
22:32:59  0                   0             0            0               86658           0                  1654               0                         245      
22:33:01  0                   0             0            0               86658           0                  1654               0                         245      
22:33:03  0                   0             0            0               86658           0                  1654               0                         245      
22:33:05  0                   0             0            0               86658           0                  1654               0                         245      
Time      compact_pages_moved compact_stall compact_fail compact_success thp_fault_alloc thp_fault_fallback thp_collapse_alloc thp_collapse_alloc_failed thp_split
22:33:07  0                   0             0            0               86658           0                  1654               0                         245      
22:33:09  0                   0             0            0               86658           0                  1654               0                         245      
22:33:11  0                   0             0            0               86658           0                  1654               0                         245      
22:33:13  0                   0             0            0               86658           0                  1654               0                         245      
22:33:15  0                   0             0            0               86658           0                  1654               0                         245      
22:33:17  0                   0             0            0               86658           0                  1654               0                         245      
22:33:19  0                   0             0            0               86658           0                  1654               0                         245      
22:33:21  0                   0             0            0               86658           0                  1654               0                         245      
22:33:23  0                   0             0            0               86658           0                  1654               0                         245      
22:33:25  0                   0             0            0               86658           0                  1654               0                         245      
22:33:27  0                   0             0            0               86658           0                  1654               0                         245      
22:33:29  0                   0             0            0               86658           0                  1654               0                         245      
22:33:31  0                   0             0            0               86658           0                  1654               0                         245      
22:33:33  0                   0             0            0               86658           0                  1654               0                         245      
22:33:35  0                   0             0            0               86658           0                  1654               0                         245      
22:33:37  0                   0             0            0               86658           0                  1654               0                         245      
22:33:39  0                   0             0            0               86658           0                  1654               0                         245      
22:33:41  0                   0             0            0               86658           0                  1654               0                         245      
22:33:43  0                   0             0            0               86658           0                  1654               0                         245      
22:33:45  0                   0             0            0               86658           0                  1654               0                         245      
22:33:47  0                   0             0            0               86658           0                  1654               0                         245      
22:33:49  0                   0             0            0               86658           0                  1654               0                         245      
22:33:51  0                   0             0            0               86658           0                  1654               0                         245      
22:33:53  0                   0             0            0               86658           0                  1654               0                         245      
22:33:55  0                   0             0            0               86658           0                  1654               0                         245      
22:33:57  0                   0             0            0               86658           0                  1654               0                         245      
22:33:59  0                   0             0            0               86658           0                  1654               0                         245      
22:34:01  0                   0             0            0               86658           0                  1654               0                         245      
22:34:03  0                   0             0            0               86658           0                  1654               0                         245      
22:34:05  0                   0             0            0               86658           0                  1654               0                         245      
22:34:07  0                   0             0            0               86658           0                  1654               0                         245      
22:34:09  0                   0             0            0               86658           0                  1654               0                         245      
22:34:11  0                   0             0            0               86658           0                  1654               0                         245      
22:34:13  0                   0             0            0               86658           0                  1654               0                         245      
22:34:15  0                   0             0            0               86658           0                  1654               0                         245      
22:34:17  0                   0             0            0               86658           0                  1654               0                         245      
22:34:19  0                   0             0            0               86658           0                  1654               0                         245      
22:34:21  0                   0             0            0               86658           0                  1654               0                         245      
22:34:23  0                   0             0            0               86658           0                  1654               0                         245      
22:34:25  0                   0             0            0               86658           0                  1654               0                         245      
22:34:27  0                   0             0            0               86658           0                  1654               0                         245      
22:34:29  0                   0             0            0               86658           0                  1654               0                         245      
22:34:31  0                   0             0            0               86658           0                  1654               0                         245      
22:34:33  0                   0             0            0               86658           0                  1654               0                         245      
22:34:35  0                   0             0            0               86658           0                  1654               0                         245      
22:34:37  0                   0             0            0               86658           0                  1654               0                         245      
22:34:39  0                   0             0            0               86658           0                  1654               0                         245      
22:34:41  0                   0             0            0               86658           0                  1654               0                         245      
22:34:43  0                   0             0            0               86658           0                  1654               0                         245      
22:34:45  0                   0             0            0               86658           0                  1654               0                         245      
22:34:47  0                   0             0            0               86658           0                  1654               0                         245      
Time      compact_pages_moved compact_stall compact_fail compact_success thp_fault_alloc thp_fault_fallback thp_collapse_alloc thp_collapse_alloc_failed thp_split
22:34:49  0                   0             0            0               86658           0                  1654               0                         245      
22:34:51  0                   0             0            0               86658           0                  1654               0                         245      
22:34:53  0                   0             0            0               86658           0                  1654               0                         245      
22:34:55  0                   0             0            0               86658           0                  1654               0                         245      
22:34:57  0                   0             0            0               86658           0                  1654               0                         245      
22:34:59  0                   0             0            0               86658           0                  1654               0                         245      
22:35:01  0                   0             0            0               86658           0                  1654               0                         245      
22:35:03  0                   0             0            0               86658           0                  1654               0                         245      
22:35:05  0                   0             0            0               86658           0                  1654               0                         245      
22:35:07  0                   0             0            0               86658           0                  1654               0                         245      
22:35:09  0                   0             0            0               86658           0                  1654               0                         245      
22:35:11  0                   0             0            0               86658           0                  1654               0                         245      
22:35:13  0                   0             0            0               86658           0                  1654               0                         245      
22:35:15  0                   0             0            0               86658           0                  1654               0                         245      
22:35:17  0                   0             0            0               86658           0                  1654               0                         245      
22:35:19  0                   0             0            0               86658           0                  1654               0                         245      
22:35:21  0                   0             0            0               86658           0                  1654               0                         245      
22:35:23  0                   0             0            0               86658           0                  1654               0                         245      
