Time      numa_hit numa_miss numa_foreign numa_interleave numa_local numa_other
22:36:54  1849252591 107155139 107155139    41252           1849024389 107383341 
22:36:56  1849266276 107155139 107155139    41252           1849038074 107383341 
22:36:58  1849275142 107155139 107155139    41252           1849046940 107383341 
22:37:00  1849283982 107155139 107155139    41252           1849055780 107383341 
22:37:02  1849291122 107155139 107155139    41252           1849062920 107383341 
22:37:04  1849300206 107155139 107155139    41252           1849072004 107383341 
22:37:06  1849311609 107155139 107155139    41252           1849083407 107383341 
22:37:08  1849323819 107155139 107155139    41252           1849095617 107383341 
22:37:10  1849330981 107155139 107155139    41252           1849102779 107383341 
22:37:12  1849345515 107155139 107155139    41252           1849117313 107383341 
22:37:14  1849356607 107155139 107155139    41252           1849128405 107383341 
22:37:16  1849365117 107155139 107155139    41252           1849136915 107383341 
22:37:18  1849371972 107155139 107155139    41252           1849143770 107383341 
22:37:20  1849380839 107155139 107155139    41252           1849152637 107383341 
22:37:22  1849390059 107155139 107155139    41252           1849161857 107383341 
22:37:24  1849396826 107155139 107155139    41252           1849168624 107383341 
22:37:26  1849403438 107155139 107155139    41252           1849175236 107383341 
22:37:28  1849410445 107155139 107155139    41252           1849182243 107383341 
22:37:30  1849414343 107155139 107155139    41252           1849186141 107383341 
22:37:32  1849420786 107155139 107155139    41252           1849192584 107383341 
Time      numa_hit numa_miss numa_foreign numa_interleave numa_local numa_other
22:37:34  1849427869 107155139 107155139    41252           1849199667 107383341 
22:37:36  1849434597 107155139 107155139    41252           1849206395 107383341 
22:37:38  1849441339 107155139 107155139    41252           1849213137 107383341 
22:37:40  1849447637 107155139 107155139    41252           1849219435 107383341 
22:37:42  1849454505 107155139 107155139    41252           1849226303 107383341 
22:37:44  1849460949 107155139 107155139    41252           1849232747 107383341 
22:37:46  1849467635 107155139 107155139    41252           1849239433 107383341 
22:37:49  1849474576 107155139 107155139    41252           1849246374 107383341 
22:37:51  1849481527 107155139 107155139    41252           1849253325 107383341 
22:37:53  1849488539 107155139 107155139    41252           1849260337 107383341 
22:37:55  1849497402 107155139 107155139    41252           1849269200 107383341 
22:37:57  1849511309 107155139 107155139    41252           1849283107 107383341 
22:37:59  1849520662 107155139 107155139    41252           1849292460 107383341 
22:38:01  1849529977 107155139 107155139    41252           1849301775 107383341 
22:38:03  1849536626 107155139 107155139    41252           1849308424 107383341 
22:38:05  1849546719 107155139 107155139    41252           1849318517 107383341 
22:38:07  1849558619 107155139 107155139    41252           1849330417 107383341 
22:38:09  1849569498 107155139 107155139    41252           1849341296 107383341 
22:38:11  1849574727 107155139 107155139    41252           1849346525 107383341 
22:38:13  1849589447 107155139 107155139    41252           1849361245 107383341 
22:38:15  1849600050 107155139 107155139    41252           1849371848 107383341 
22:38:17  1849608678 107155139 107155139    41252           1849380476 107383341 
22:38:19  1849617735 107155139 107155139    41252           1849389533 107383341 
22:38:21  1849626653 107155139 107155139    41252           1849398451 107383341 
22:38:23  1849633823 107155139 107155139    41252           1849405621 107383341 
22:38:25  1849640103 107155139 107155139    41252           1849411901 107383341 
22:38:27  1849646135 107155139 107155139    41252           1849417933 107383341 
22:38:29  1849652556 107155139 107155139    41252           1849424354 107383341 
22:38:31  1849659766 107155139 107155139    41252           1849431564 107383341 
22:38:33  1849666984 107155139 107155139    41252           1849438782 107383341 
22:38:35  1849673321 107155139 107155139    41252           1849445119 107383341 
22:38:37  1849680039 107155139 107155139    41252           1849451837 107383341 
22:38:39  1849686887 107155139 107155139    41252           1849458685 107383341 
22:38:41  1849693946 107155139 107155139    41252           1849465744 107383341 
22:38:43  1849700723 107155139 107155139    41252           1849472521 107383341 
22:38:45  1849707405 107155139 107155139    41252           1849479203 107383341 
22:38:47  1849713761 107155139 107155139    41252           1849485559 107383341 
22:38:49  1849720248 107155139 107155139    41252           1849492046 107383341 
22:38:51  1849727010 107155139 107155139    41252           1849498808 107383341 
22:38:53  1849733661 107155139 107155139    41252           1849505459 107383341 
22:38:55  1849740899 107155139 107155139    41252           1849512697 107383341 
22:38:57  1849753942 107155139 107155139    41252           1849525740 107383341 
22:38:59  1849762923 107155139 107155139    41252           1849534721 107383341 
22:39:01  1849772103 107155139 107155139    41252           1849543901 107383341 
22:39:03  1849781011 107155139 107155139    41252           1849552809 107383341 
22:39:05  1849793366 107155139 107155139    41252           1849565164 107383341 
22:39:07  1849804350 107155139 107155139    41252           1849576148 107383341 
22:39:09  1849813840 107155139 107155139    41252           1849585638 107383341 
22:39:11  1849825093 107155139 107155139    41252           1849596891 107383341 
22:39:13  1849839237 107155139 107155139    41252           1849611035 107383341 
22:39:15  1849847380 107155139 107155139    41252           1849619178 107383341 
Time      numa_hit numa_miss numa_foreign numa_interleave numa_local numa_other
22:39:17  1849856180 107155139 107155139    41252           1849627978 107383341 
22:39:19  1849865444 107155139 107155139    41252           1849637242 107383341 
22:39:21  1849874421 107155139 107155139    41252           1849646219 107383341 
22:39:23  1849881335 107155139 107155139    41252           1849653133 107383341 
22:39:25  1849888184 107155139 107155139    41252           1849659982 107383341 
22:39:27  1849894766 107155139 107155139    41252           1849666564 107383341 
22:39:29  1849901806 107155139 107155139    41252           1849673604 107383341 
22:39:31  1849908685 107155139 107155139    41252           1849680483 107383341 
22:39:33  1849915510 107155139 107155139    41252           1849687308 107383341 
22:39:35  1849922112 107155139 107155139    41252           1849693910 107383341 
22:39:37  1849926697 107155139 107155139    41252           1849698495 107383341 
22:39:39  1849932891 107155139 107155139    41252           1849704689 107383341 
22:39:41  1849939839 107155139 107155139    41252           1849711637 107383341 
22:39:43  1849946670 107155139 107155139    41252           1849718468 107383341 
22:39:45  1849953547 107155139 107155139    41252           1849725345 107383341 
22:39:47  1849960036 107155139 107155139    41252           1849731834 107383341 
22:39:49  1849966766 107155139 107155139    41252           1849738564 107383341 
22:39:51  1849973867 107155139 107155139    41252           1849745665 107383341 
22:39:53  1849980810 107155139 107155139    41252           1849752608 107383341 
22:39:55  1849989782 107155139 107155139    41252           1849761580 107383341 
22:39:57  1850003917 107155139 107155139    41252           1849775715 107383341 
22:39:59  1850012803 107155139 107155139    41252           1849784601 107383341 
22:40:01  1850021537 107155139 107155139    41252           1849793335 107383341 
22:40:03  1850030940 107155139 107155139    41252           1849802738 107383341 
22:40:05  1850042206 107155139 107155139    41252           1849814004 107383341 
22:40:07  1850052332 107155139 107155139    41252           1849824130 107383341 
22:40:09  1850061531 107155139 107155139    41252           1849833329 107383341 
22:40:11  1850075203 107155139 107155139    41252           1849847001 107383341 
22:40:13  1850086581 107155139 107155139    41252           1849858379 107383341 
22:40:15  1850095103 107155139 107155139    41252           1849866901 107383341 
22:40:17  1850103732 107155139 107155139    41252           1849875530 107383341 
22:40:19  1850112861 107155139 107155139    41252           1849884659 107383341 
22:40:21  1850119223 107155139 107155139    41252           1849891021 107383341 
22:40:23  1850125549 107155139 107155139    41252           1849897347 107383341 
22:40:25  1850132338 107155139 107155139    41252           1849904136 107383341 
22:40:27  1850139308 107155139 107155139    41252           1849911106 107383341 
22:40:29  1850145990 107155139 107155139    41252           1849917788 107383341 
22:40:31  1850152925 107155139 107155139    41252           1849924723 107383341 
22:40:33  1850160063 107155139 107155139    41252           1849931861 107383341 
22:40:35  1850166974 107155139 107155139    41252           1849938772 107383341 
22:40:37  1850173669 107155139 107155139    41252           1849945467 107383341 
22:40:39  1850180635 107155139 107155139    41252           1849952433 107383341 
22:40:41  1850187154 107155139 107155139    41252           1849958952 107383341 
22:40:43  1850194279 107155139 107155139    41252           1849966077 107383341 
22:40:45  1850200823 107155139 107155139    41252           1849972621 107383341 
22:40:47  1850207673 107155139 107155139    41252           1849979471 107383341 
22:40:49  1850213704 107155139 107155139    41252           1849985502 107383341 
22:40:51  1850220841 107155139 107155139    41252           1849992639 107383341 
22:40:53  1850227350 107155139 107155139    41252           1849999148 107383341 
22:40:55  1850236650 107155139 107155139    41252           1850008448 107383341 
22:40:57  1850250621 107155139 107155139    41252           1850022419 107383341 
Time      numa_hit numa_miss numa_foreign numa_interleave numa_local numa_other
22:40:59  1850259899 107155139 107155139    41252           1850031697 107383341 
22:41:01  1850268399 107155139 107155139    41252           1850040197 107383341 
22:41:03  1850274729 107155139 107155139    41252           1850046527 107383341 
22:41:05  1850285635 107155139 107155139    41252           1850057433 107383341 
22:41:07  1850295938 107155139 107155139    41252           1850067736 107383341 
22:41:09  1850305272 107155139 107155139    41252           1850077070 107383341 
22:41:11  1850318553 107155139 107155139    41252           1850090351 107383341 
22:41:13  1850330432 107155139 107155139    41252           1850102230 107383341 
22:41:15  1850338870 107155139 107155139    41252           1850110668 107383341 
22:41:17  1850347825 107155139 107155139    41252           1850119623 107383341 
22:41:19  1850356851 107155139 107155139    41252           1850128649 107383341 
22:41:21  1850365402 107155139 107155139    41252           1850137200 107383341 
22:41:23  1850371985 107155139 107155139    41252           1850143783 107383341 
22:41:25  1850379288 107155139 107155139    41252           1850151086 107383341 
22:41:27  1850386029 107155139 107155139    41252           1850157827 107383341 
22:41:29  1850392403 107155139 107155139    41252           1850164201 107383341 
22:41:31  1850399301 107155139 107155139    41252           1850171099 107383341 
22:41:33  1850406198 107155139 107155139    41252           1850177996 107383341 
22:41:35  1850413178 107155139 107155139    41252           1850184976 107383341 
22:41:37  1850419914 107155139 107155139    41252           1850191712 107383341 
22:41:39  1850426874 107155139 107155139    41252           1850198672 107383341 
22:41:41  1850433591 107155139 107155139    41252           1850205389 107383341 
22:41:43  1850440618 107155139 107155139    41252           1850212416 107383341 
22:41:45  1850444922 107155139 107155139    41252           1850216720 107383341 
22:41:47  1850450565 107155139 107155139    41252           1850222363 107383341 
22:41:49  1850457550 107155139 107155139    41252           1850229348 107383341 
22:41:51  1850464538 107155139 107155139    41252           1850236336 107383341 
22:41:53  1850470923 107155139 107155139    41252           1850242721 107383341 
22:41:55  1850479612 107155139 107155139    41252           1850251410 107383341 
22:41:57  1850496120 107155139 107155139    41252           1850267918 107383341 
22:41:59  1850502958 107155139 107155139    41252           1850274756 107383341 
22:42:01  1850511744 107155139 107155139    41252           1850283542 107383341 
22:42:03  1850520838 107155139 107155139    41252           1850292636 107383341 
22:42:05  1850531771 107155139 107155139    41252           1850303569 107383341 
22:42:07  1850541901 107155139 107155139    41252           1850313699 107383341 
22:42:09  1850550700 107155139 107155139    41252           1850322498 107383341 
22:42:11  1850566158 107155139 107155139    41252           1850337956 107383341 
22:42:13  1850576767 107155139 107155139    41252           1850348565 107383341 
22:42:15  1850584868 107155139 107155139    41252           1850356666 107383341 
22:42:17  1850593160 107155139 107155139    41252           1850364958 107383341 
22:42:19  1850602212 107155139 107155139    41252           1850374010 107383341 
22:42:21  1850610942 107155139 107155139    41252           1850382740 107383341 
22:42:23  1850617635 107155139 107155139    41252           1850389433 107383341 
22:42:25  1850624386 107155139 107155139    41252           1850396184 107383341 
22:42:27  1850631207 107155139 107155139    41252           1850403005 107383341 
22:42:29  1850637826 107155139 107155139    41252           1850409624 107383341 
22:42:31  1850642363 107155139 107155139    41252           1850414161 107383341 
22:42:33  1850648714 107155139 107155139    41252           1850420512 107383341 
22:42:35  1850655216 107155139 107155139    41252           1850427014 107383341 
22:42:37  1850662093 107155139 107155139    41252           1850433891 107383341 
22:42:39  1850669247 107155139 107155139    41252           1850441045 107383341 
Time      numa_hit numa_miss numa_foreign numa_interleave numa_local numa_other
22:42:41  1850675415 107155139 107155139    41252           1850447213 107383341 
22:42:43  1850682214 107155139 107155139    41252           1850454012 107383341 
22:42:45  1850688988 107155139 107155139    41252           1850460786 107383341 
22:42:47  1850695354 107155139 107155139    41252           1850467152 107383341 
22:42:49  1850702021 107155139 107155139    41252           1850473819 107383341 
22:42:51  1850708704 107155139 107155139    41252           1850480502 107383341 
22:42:53  1850715071 107155139 107155139    41252           1850486869 107383341 
22:42:55  1850724183 107155139 107155139    41252           1850495981 107383341 
22:42:57  1850740754 107155139 107155139    41252           1850512552 107383341 
22:42:59  1850747814 107155139 107155139    41252           1850519612 107383341 
22:43:01  1850757140 107155139 107155139    41252           1850528938 107383341 
22:43:03  1850766069 107155139 107155139    41252           1850537867 107383341 
22:43:05  1850777246 107155139 107155139    41252           1850549044 107383341 
22:43:07  1850787129 107155139 107155139    41252           1850558927 107383341 
22:43:09  1850796371 107155139 107155139    41252           1850568169 107383341 
22:43:11  1850811791 107155139 107155139    41252           1850583589 107383341 
22:43:13  1850819238 107155139 107155139    41252           1850591036 107383341 
22:43:15  1850826771 107155139 107155139    41252           1850598569 107383341 
22:43:17  1850835502 107155139 107155139    41252           1850607300 107383341 
22:43:19  1850844359 107155139 107155139    41252           1850616157 107383341 
22:43:21  1850853463 107155139 107155139    41252           1850625261 107383341 
22:43:23  1850860482 107155139 107155139    41252           1850632280 107383341 
22:43:25  1850867372 107155139 107155139    41252           1850639170 107383341 
22:43:28  1850874185 107155139 107155139    41252           1850645983 107383341 
22:43:30  1850880831 107155139 107155139    41252           1850652629 107383341 
22:43:32  1850887821 107155139 107155139    41252           1850659619 107383341 
22:43:34  1850894843 107155139 107155139    41252           1850666641 107383341 
22:43:36  1850901664 107155139 107155139    41252           1850673462 107383341 
22:43:38  1850908208 107155139 107155139    41252           1850680006 107383341 
22:43:40  1850915211 107155139 107155139    41252           1850687009 107383341 
22:43:42  1850922165 107155139 107155139    41252           1850693963 107383341 
22:43:44  1850928865 107155139 107155139    41252           1850700663 107383341 
22:43:46  1850935312 107155139 107155139    41252           1850707110 107383341 
22:43:48  1850941809 107155139 107155139    41252           1850713607 107383341 
22:43:50  1850949229 107155139 107155139    41252           1850721027 107383341 
22:43:52  1850955929 107155139 107155139    41252           1850727727 107383341 
22:43:54  1850964749 107155139 107155139    41252           1850736547 107383341 
22:43:56  1850969238 107155139 107155139    41252           1850741036 107383341 
22:43:58  1850984800 107155139 107155139    41252           1850756598 107383341 
22:44:00  1850991519 107155139 107155139    41252           1850763317 107383341 
22:44:02  1851000765 107155139 107155139    41252           1850772563 107383341 
22:44:04  1851011108 107155139 107155139    41252           1850782906 107383341 
22:44:06  1851023012 107155139 107155139    41252           1850794810 107383341 
22:44:08  1851032453 107155139 107155139    41252           1850804251 107383341 
22:44:10  1851041972 107155139 107155139    41252           1850813770 107383341 
22:44:12  1851057605 107155139 107155139    41252           1850829403 107383341 
22:44:14  1851067466 107155139 107155139    41252           1850839264 107383341 
22:44:16  1851075779 107155139 107155139    41252           1850847577 107383341 
22:44:18  1851084608 107155139 107155139    41252           1850856406 107383341 
22:44:20  1851093691 107155139 107155139    41252           1850865489 107383341 
22:44:22  1851102893 107155139 107155139    41252           1850874691 107383341 
Time      numa_hit numa_miss numa_foreign numa_interleave numa_local numa_other
22:44:24  1851109490 107155139 107155139    41252           1850881288 107383341 
22:44:26  1851116361 107155139 107155139    41252           1850888159 107383341 
22:44:28  1851122169 107155139 107155139    41252           1850893967 107383341 
22:44:30  1851129242 107155139 107155139    41252           1850901040 107383341 
22:44:32  1851136129 107155139 107155139    41252           1850907927 107383341 
22:44:34  1851142870 107155139 107155139    41252           1850914668 107383341 
22:44:36  1851149572 107155139 107155139    41252           1850921370 107383341 
22:44:38  1851155822 107155139 107155139    41252           1850927620 107383341 
22:44:40  1851162629 107155139 107155139    41252           1850934427 107383341 
22:44:42  1851167293 107155139 107155139    41252           1850939091 107383341 
22:44:44  1851173475 107155139 107155139    41252           1850945273 107383341 
22:44:46  1851179958 107155139 107155139    41252           1850951756 107383341 
22:44:48  1851186786 107155139 107155139    41252           1850958584 107383341 
22:44:50  1851193968 107155139 107155139    41252           1850965766 107383341 
22:44:52  1851200810 107155139 107155139    41252           1850972608 107383341 
22:44:54  1851210071 107155139 107155139    41252           1850981869 107383341 
22:44:56  1851216305 107155139 107155139    41252           1850988103 107383341 
22:44:58  1851232862 107155139 107155139    41252           1851004660 107383341 
22:45:00  1851240002 107155139 107155139    41252           1851011800 107383341 
22:45:02  1851248447 107155139 107155139    41252           1851020245 107383341 
22:45:04  1851257469 107155139 107155139    41252           1851029267 107383341 
22:45:06  1851268354 107155139 107155139    41252           1851040152 107383341 
22:45:08  1851279922 107155139 107155139    41252           1851051720 107383341 
22:45:10  1851288134 107155139 107155139    41252           1851059932 107383341 
22:45:12  1851303659 107155139 107155139    41252           1851075457 107383341 
22:45:14  1851314833 107155139 107155139    41252           1851086631 107383341 
22:45:16  1851321617 107155139 107155139    41252           1851093415 107383341 
22:45:18  1851330360 107155139 107155139    41252           1851102158 107383341 
22:45:20  1851339302 107155139 107155139    41252           1851111100 107383341 
22:45:22  1851348113 107155139 107155139    41252           1851119911 107383341 
22:45:24  1851352993 107155139 107155139    41252           1851124791 107383341 
22:45:26  1851358568 107155139 107155139    41252           1851130366 107383341 
22:45:28  1851365276 107155139 107155139    41252           1851137074 107383341 
22:45:30  1851372379 107155139 107155139    41252           1851144177 107383341 
22:45:32  1851379327 107155139 107155139    41252           1851151125 107383341 
22:45:34  1851385593 107155139 107155139    41252           1851157391 107383341 
22:45:36  1851392325 107155139 107155139    41252           1851164123 107383341 
22:45:38  1851399368 107155139 107155139    41252           1851171166 107383341 
22:45:40  1851406076 107155139 107155139    41252           1851177874 107383341 
22:45:42  1851412810 107155139 107155139    41252           1851184608 107383341 
22:45:44  1851419348 107155139 107155139    41252           1851191146 107383341 
22:45:46  1851426326 107155139 107155139    41252           1851198124 107383341 
22:45:48  1851432792 107155139 107155139    41252           1851204590 107383341 
22:45:50  1851440038 107155139 107155139    41252           1851211836 107383341 
22:45:52  1851446611 107155139 107155139    41252           1851218409 107383341 
22:45:54  1851455388 107155139 107155139    41252           1851227186 107383341 
22:45:56  1851462051 107155139 107155139    41252           1851233849 107383341 
22:45:58  1851478394 107155139 107155139    41252           1851250192 107383341 
22:46:00  1851484966 107155139 107155139    41252           1851256764 107383341 
22:46:02  1851493663 107155139 107155139    41252           1851265461 107383341 
22:46:04  1851500573 107155139 107155139    41252           1851272371 107383341 
Time      numa_hit numa_miss numa_foreign numa_interleave numa_local numa_other
22:46:06  1851510369 107155139 107155139    41252           1851282167 107383341 
22:46:08  1851522941 107155139 107155139    41252           1851294739 107383341 
22:46:10  1851529980 107155139 107155139    41252           1851301778 107383341 
22:46:12  1851544872 107155139 107155139    41252           1851316670 107383341 
22:46:14  1851556208 107155139 107155139    41252           1851328006 107383341 
22:46:16  1851562954 107155139 107155139    41252           1851334752 107383341 
22:46:18  1851571697 107155139 107155139    41252           1851343495 107383341 
22:46:20  1851580648 107155139 107155139    41252           1851352446 107383341 
22:46:22  1851589388 107155139 107155139    41252           1851361186 107383341 
22:46:24  1851596019 107155139 107155139    41252           1851367817 107383341 
22:46:26  1851602538 107155139 107155139    41252           1851374336 107383341 
22:46:28  1851609328 107155139 107155139    41252           1851381126 107383341 
22:46:30  1851615794 107155139 107155139    41252           1851387592 107383341 
22:46:32  1851622825 107155139 107155139    41252           1851394623 107383341 
22:46:34  1851629478 107155139 107155139    41252           1851401276 107383341 
22:46:36  1851636194 107155139 107155139    41252           1851407992 107383341 
22:46:38  1851643301 107155139 107155139    41252           1851415099 107383341 
22:46:40  1851649536 107155139 107155139    41252           1851421334 107383341 
22:46:42  1851656386 107155139 107155139    41252           1851428184 107383341 
22:46:44  1851663208 107155139 107155139    41252           1851435006 107383341 
22:46:46  1851669934 107155139 107155139    41252           1851441732 107383341 
22:46:48  1851673554 107155139 107155139    41252           1851445352 107383341 
22:46:50  1851680503 107155139 107155139    41252           1851452301 107383341 
22:46:52  1851687486 107155139 107155139    41252           1851459284 107383341 
22:46:54  1851696415 107155139 107155139    41252           1851468213 107383341 
22:46:56  1851707365 107155139 107155139    41252           1851479163 107383341 
22:46:58  1851719145 107155139 107155139    41252           1851490943 107383341 
22:47:00  1851725648 107155139 107155139    41252           1851497446 107383341 
22:47:02  1851734876 107155139 107155139    41252           1851506674 107383341 
22:47:04  1851743817 107155139 107155139    41252           1851515615 107383341 
22:47:06  1851755132 107155139 107155139    41252           1851526930 107383341 
22:47:08  1851767802 107155139 107155139    41252           1851539600 107383341 
22:47:10  1851774917 107155139 107155139    41252           1851546715 107383341 
22:47:12  1851790136 107155139 107155139    41252           1851561934 107383341 
22:47:14  1851801838 107155139 107155139    41252           1851573636 107383341 
22:47:16  1851808360 107155139 107155139    41252           1851580158 107383341 
22:47:18  1851817203 107155139 107155139    41252           1851589001 107383341 
22:47:20  1851826371 107155139 107155139    41252           1851598169 107383341 
22:47:22  1851835258 107155139 107155139    41252           1851607056 107383341 
22:47:24  1851842051 107155139 107155139    41252           1851613849 107383341 
22:47:26  1851848973 107155139 107155139    41252           1851620771 107383341 
22:47:28  1851853533 107155139 107155139    41252           1851625331 107383341 
22:47:30  1851859659 107155139 107155139    41252           1851631457 107383341 
22:47:32  1851866503 107155139 107155139    41252           1851638301 107383341 
22:47:34  1851873295 107155139 107155139    41252           1851645093 107383341 
22:47:36  1851880033 107155139 107155139    41252           1851651831 107383341 
22:47:38  1851886739 107155139 107155139    41252           1851658537 107383341 
22:47:40  1851893427 107155139 107155139    41252           1851665225 107383341 
22:47:42  1851900565 107155139 107155139    41252           1851672363 107383341 
22:47:44  1851907303 107155139 107155139    41252           1851679101 107383341 
22:47:46  1851914206 107155139 107155139    41252           1851686004 107383341 
Time      numa_hit numa_miss numa_foreign numa_interleave numa_local numa_other
22:47:48  1851921083 107155139 107155139    41252           1851692881 107383341 
22:47:50  1851928357 107155139 107155139    41252           1851700155 107383341 
22:47:52  1851934903 107155139 107155139    41252           1851706701 107383341 
22:47:54  1851944129 107155139 107155139    41252           1851715927 107383341 
22:47:56  1851958370 107155139 107155139    41252           1851730168 107383341 
22:47:58  1851967650 107155139 107155139    41252           1851739448 107383341 
22:48:00  1851974370 107155139 107155139    41252           1851746168 107383341 
22:48:02  1851983478 107155139 107155139    41252           1851755276 107383341 
22:48:04  1851992701 107155139 107155139    41252           1851764499 107383341 
22:48:06  1852004034 107155139 107155139    41252           1851775832 107383341 
22:48:08  1852016584 107155139 107155139    41252           1851788382 107383341 
22:48:10  1852023383 107155139 107155139    41252           1851795181 107383341 
22:48:12  1852035606 107155139 107155139    41252           1851807404 107383341 
22:48:14  1852045774 107155139 107155139    41252           1851817572 107383341 
22:48:16  1852053104 107155139 107155139    41252           1851824902 107383341 
22:48:18  1852061494 107155139 107155139    41252           1851833292 107383341 
22:48:20  1852070590 107155139 107155139    41252           1851842388 107383341 
22:48:22  1852079868 107155139 107155139    41252           1851851666 107383341 
22:48:24  1852086845 107155139 107155139    41252           1851858643 107383341 
22:48:26  1852093294 107155139 107155139    41252           1851865092 107383341 
22:48:28  1852099696 107155139 107155139    41252           1851871494 107383341 
22:48:30  1852107068 107155139 107155139    41252           1851878866 107383341 
22:48:32  1852114010 107155139 107155139    41252           1851885808 107383341 
22:48:34  1852120278 107155139 107155139    41252           1851892076 107383341 
22:48:36  1852127524 107155139 107155139    41252           1851899322 107383341 
22:48:38  1852134070 107155139 107155139    41252           1851905868 107383341 
22:48:40  1852140590 107155139 107155139    41252           1851912388 107383341 
22:48:42  1852147655 107155139 107155139    41252           1851919453 107383341 
22:48:44  1852154190 107155139 107155139    41252           1851925988 107383341 
22:48:46  1852161234 107155139 107155139    41252           1851933032 107383341 
22:48:48  1852167667 107155139 107155139    41252           1851939465 107383341 
22:48:50  1852175111 107155139 107155139    41252           1851946909 107383341 
22:48:52  1852182108 107155139 107155139    41252           1851953906 107383341 
22:48:54  1852188985 107155139 107155139    41252           1851960783 107383341 
22:48:56  1852202036 107155139 107155139    41252           1851973834 107383341 
22:48:58  1852211159 107155139 107155139    41252           1851982957 107383341 
22:49:00  1852220370 107155139 107155139    41252           1851992168 107383341 
22:49:02  1852227164 107155139 107155139    41252           1851998962 107383341 
22:49:04  1852239016 107155139 107155139    41252           1852010814 107383341 
22:49:06  1852250093 107155139 107155139    41252           1852021891 107383341 
22:49:08  1852262735 107155139 107155139    41252           1852034533 107383341 
22:49:10  1852269408 107155139 107155139    41252           1852041206 107383341 
22:49:12  1852284287 107155139 107155139    41252           1852056085 107383341 
22:49:14  1852295639 107155139 107155139    41252           1852067437 107383341 
22:49:16  1852303838 107155139 107155139    41252           1852075636 107383341 
22:49:18  1852311116 107155139 107155139    41252           1852082914 107383341 
22:49:20  1852319982 107155139 107155139    41252           1852091780 107383341 
22:49:22  1852329148 107155139 107155139    41252           1852100946 107383341 
22:49:24  1852336174 107155139 107155139    41252           1852107972 107383341 
22:49:26  1852342289 107155139 107155139    41252           1852114087 107383341 
22:49:28  1852349461 107155139 107155139    41252           1852121259 107383341 
Time      numa_hit numa_miss numa_foreign numa_interleave numa_local numa_other
22:49:30  1852356247 107155139 107155139    41252           1852128045 107383341 
22:49:32  1852363271 107155139 107155139    41252           1852135069 107383341 
22:49:34  1852370083 107155139 107155139    41252           1852141881 107383341 
22:49:36  1852374596 107155139 107155139    41252           1852146394 107383341 
22:49:38  1852379977 107155139 107155139    41252           1852151775 107383341 
22:49:40  1852386552 107155139 107155139    41252           1852158350 107383341 
22:49:42  1852393597 107155139 107155139    41252           1852165395 107383341 
22:49:45  1852400276 107155139 107155139    41252           1852172074 107383341 
22:49:47  1852406928 107155139 107155139    41252           1852178726 107383341 
22:49:49  1852413480 107155139 107155139    41252           1852185278 107383341 
22:49:51  1852420702 107155139 107155139    41252           1852192500 107383341 
22:49:53  1852427352 107155139 107155139    41252           1852199150 107383341 
22:49:55  1852436332 107155139 107155139    41252           1852208130 107383341 
22:49:57  1852450581 107155139 107155139    41252           1852222379 107383341 
22:49:59  1852459587 107155139 107155139    41252           1852231385 107383341 
22:50:01  1852469210 107155139 107155139    41252           1852241008 107383341 
22:50:03  1852476295 107155139 107155139    41252           1852248093 107383341 
22:50:05  1852486001 107155139 107155139    41252           1852257799 107383341 
22:50:07  1852497136 107155139 107155139    41252           1852268934 107383341 
22:50:09  1852508728 107155139 107155139    41252           1852280526 107383341 
22:50:11  1852516907 107155139 107155139    41252           1852288705 107383341 
22:50:13  1852532327 107155139 107155139    41252           1852304125 107383341 
22:50:15  1852542417 107155139 107155139    41252           1852314215 107383341 
22:50:17  1852551151 107155139 107155139    41252           1852322949 107383341 
22:50:19  1852557644 107155139 107155139    41252           1852329442 107383341 
22:50:21  1852566011 107155139 107155139    41252           1852337809 107383341 
22:50:23  1852572378 107155139 107155139    41252           1852344176 107383341 
22:50:25  1852579255 107155139 107155139    41252           1852351053 107383341 
22:50:27  1852585994 107155139 107155139    41252           1852357792 107383341 
22:50:29  1852592820 107155139 107155139    41252           1852364618 107383341 
22:50:31  1852600110 107155139 107155139    41252           1852371908 107383341 
22:50:33  1852606576 107155139 107155139    41252           1852378374 107383341 
22:50:35  1852613791 107155139 107155139    41252           1852385589 107383341 
22:50:37  1852620513 107155139 107155139    41252           1852392311 107383341 
22:50:39  1852627328 107155139 107155139    41252           1852399126 107383341 
22:50:41  1852633831 107155139 107155139    41252           1852405629 107383341 
22:50:43  1852640570 107155139 107155139    41252           1852412368 107383341 
22:50:45  1852647068 107155139 107155139    41252           1852418866 107383341 
22:50:47  1852654158 107155139 107155139    41252           1852425956 107383341 
22:50:49  1852660995 107155139 107155139    41252           1852432793 107383341 
22:50:51  1852667990 107155139 107155139    41252           1852439788 107383341 
22:50:53  1852674690 107155139 107155139    41252           1852446488 107383341 
22:50:55  1852683894 107155139 107155139    41252           1852455692 107383341 
22:50:57  1852697246 107155139 107155139    41252           1852469044 107383341 
22:50:59  1852706951 107155139 107155139    41252           1852478749 107383341 
22:51:01  1852715522 107155139 107155139    41252           1852487320 107383341 
22:51:03  1852721765 107155139 107155139    41252           1852493563 107383341 
22:51:05  1852730636 107155139 107155139    41252           1852502434 107383341 
22:51:07  1852742088 107155139 107155139    41252           1852513886 107383341 
22:51:09  1852751654 107155139 107155139    41252           1852523452 107383341 
